filename,width,height,class,xmin,ymin,xmax,ymax
20190321_145912.jpg,1832,3264,price,425,1405,1144,1680
20190321_145912.jpg,1832,3264,barcode,763,1734,1179,1862
20190321_145929.jpg,1832,3264,list,359,588,1448,1985
20190321_145929.jpg,1832,3264,price,674,1397,1326,1724
20190321_145929.jpg,1832,3264,barcode,900,1777,1354,1897
20190321_145929.jpg,1832,3264,name,400,633,1256,736
20190321_145931.jpg,1832,3264,list,220,790,1153,2034
20190321_145931.jpg,1832,3264,price,508,1508,1046,1779
20190321_145931.jpg,1832,3264,barcode,676,1833,1074,1951
20190321_145931.jpg,1832,3264,name,282,833,763,923
20190321_145934.jpg,1832,3264,list,404,775,1407,2133
20190321_145934.jpg,1832,3264,price,689,1546,1285,1836
20190321_145934.jpg,1832,3264,barcode,877,1892,1297,2011
20190321_145934.jpg,1832,3264,name,448,833,1138,1208
20190321_145937.jpg,1832,3264,list,481,793,1454,2120
20190321_145937.jpg,1832,3264,price,771,1536,1369,1824
20190321_145937.jpg,1832,3264,barcode,959,1887,1390,2028
20190321_145937.jpg,1832,3264,name,541,810,1120,1203
20190321_150003.jpg,1832,3264,list,10,470,1787,2264
20190321_150003.jpg,1832,3264,name,22,592,1581,1238
20190321_150003.jpg,1832,3264,price,330,1606,1395,1910
20190321_150003.jpg,1832,3264,barcode,846,1951,1377,2060
20190322_142701(1).jpg,1832,3264,list,294,1067,1503,2115
20190322_142701(1).jpg,1832,3264,price,884,1877,1289,2096
20190322_142701(1).jpg,1832,3264,name,317,1101,1241,1401
20190322_142701(1).jpg,1832,3264,barcode,360,1434,851,1586
20190322_142701.jpg,1832,3264,list,298,1058,1551,2124
20190322_142701.jpg,1832,3264,price,870,1877,1298,2091
20190322_142701.jpg,1832,3264,name,313,1134,1256,1320
20190322_142701.jpg,1832,3264,barcode,351,1444,841,1577
20190322_142705.jpg,1832,3264,list,198,848,1460,2020
20190322_142705.jpg,1832,3264,price,765,1686,1256,1915
20190322_142705.jpg,1832,3264,name,203,929,1198,1267
20190322_142705.jpg,1832,3264,barcode,270,1282,808,1424
20190322_142708.jpg,1832,3264,list,398,1039,1698,2177
20190322_142708.jpg,1832,3264,price,1098,1820,1537,2077
20190322_142708.jpg,1832,3264,name,422,1034,1513,1420
20190322_142708.jpg,1832,3264,barcode,503,1391,1022,1591
20190322_142711.jpg,1832,3264,list,41,1044,1789,2472
20190322_142711.jpg,1832,3264,price,908,2120,1503,2410
20190322_142711.jpg,1832,3264,name,65,1048,1389,1467
20190322_142711.jpg,1832,3264,barcode,127,1482,879,1720
20190322_142715.jpg,1832,3264,list,3,896,1760,2501
20190322_142715.jpg,1832,3264,price,798,2129,1532,2448
20190322_142715.jpg,1832,3264,name,3,1015,1560,1453
20190322_142715.jpg,1832,3264,barcode,51,1496,865,1739
20190322_142721(1).jpg,1832,3264,list,3,1139,1575,2763
20190322_142721(1).jpg,1832,3264,price,684,2324,1513,2686
20190322_142721(1).jpg,1832,3264,name,8,1172,1332,1648
20190322_142721(1).jpg,1832,3264,barcode,1,1695,789,1929
20190322_142721.jpg,1832,3264,list,13,910,1827,2744
20190322_142721.jpg,1832,3264,price,679,2358,1527,2663
20190322_142721.jpg,1832,3264,name,1,1110,1375,1653
20190322_142721.jpg,1832,3264,barcode,1,1688,760,1944
20190322_142724.jpg,1832,3264,list,17,777,1817,2482
20190322_142724.jpg,1832,3264,price,917,2001,1527,2334
20190322_142724.jpg,1832,3264,barcode,75,1424,879,1653
20190322_142724.jpg,1832,3264,name,1,953,1556,1244
20190322_142733.jpg,1832,3264,list,113,877,1760,2396
20190322_142733.jpg,1832,3264,price,941,2048,1489,2339
20190322_142733.jpg,1832,3264,name,141,996,1384,1467
20190322_142733.jpg,1832,3264,barcode,232,1467,889,1672
20190322_142739.jpg,1832,3264,list,179,910,1637,2210
20190322_142739.jpg,1832,3264,price,898,1844,1375,2096
20190322_142739.jpg,1832,3264,name,179,972,1384,1339
20190322_142739.jpg,1832,3264,barcode,241,1358,856,1567
20190322_142742(1).jpg,1832,3264,list,60,905,1508,2234
20190322_142742(1).jpg,1832,3264,price,789,1924,1294,2172
20190322_142742(1).jpg,1832,3264,barcode,132,1396,770,1577
20190322_142742(1).jpg,1832,3264,name,79,972,1122,1329
20190322_142742.jpg,1832,3264,list,17,915,1546,2210
20190322_142742.jpg,1832,3264,price,798,1910,1313,2158
20190322_142742.jpg,1832,3264,name,70,972,1103,1277
20190322_142742.jpg,1832,3264,barcode,137,1377,770,1582
20190322_142748.jpg,1832,3264,list,98,1167,1679,2486
20190322_142748.jpg,1832,3264,price,970,2163,1513,2429
20190322_142748.jpg,1832,3264,barcode,222,1648,903,1877
20190322_142748.jpg,1832,3264,name,141,1258,1413,1548
20190322_142750.jpg,1832,3264,list,79,1072,1808,2586
20190322_142750.jpg,1832,3264,price,975,2158,1537,2444
20190322_142750.jpg,1832,3264,name,89,1186,1641,1710
20190322_142750.jpg,1832,3264,barcode,165,1682,937,1929
20190322_142757.jpg,1832,3264,list,160,767,1760,2248
20190322_142757.jpg,1832,3264,price,746,1891,1575,2186
20190322_142757.jpg,1832,3264,name,198,886,1532,1291
20190322_142757.jpg,1832,3264,barcode,265,1305,946,1524
20190322_142759(1).jpg,1832,3264,list,160,1205,1608,2582
20190322_142759(1).jpg,1832,3264,price,732,2229,1360,2453
20190322_142759(1).jpg,1832,3264,name,189,1272,1289,1653
20190322_142759(1).jpg,1832,3264,barcode,251,1648,789,1834
20190322_142759.jpg,1832,3264,list,156,1210,1613,2591
20190322_142759.jpg,1832,3264,price,713,2229,1379,2448
20190322_142759.jpg,1832,3264,name,184,1305,1270,1663
20190322_142759.jpg,1832,3264,barcode,246,1648,798,1844
20190322_142803.jpg,1832,3264,list,132,820,1770,2386
20190322_142803.jpg,1832,3264,price,656,2015,1470,2277
20190322_142803.jpg,1832,3264,name,284,924,1498,1410
20190322_142803.jpg,1832,3264,barcode,294,1348,960,1620
20190322_142808.jpg,1832,3264,list,227,867,1560,2063
20190322_142808.jpg,1832,3264,price,698,1729,1322,1939
20190322_142808.jpg,1832,3264,name,284,920,1179,1220
20190322_142808.jpg,1832,3264,barcode,337,1239,870,1420
20190322_142813.jpg,1832,3264,list,94,853,1589,2205
20190322_142813.jpg,1832,3264,price,741,1886,1384,2167
20190322_142813.jpg,1832,3264,name,132,986,1132,1363
20190322_142813.jpg,1832,3264,barcode,194,1363,817,1553
20190322_142816.jpg,1832,3264,list,122,815,1617,2182
20190322_142816.jpg,1832,3264,price,765,1820,1408,2129
20190322_142816.jpg,1832,3264,name,194,915,1165,1291
20190322_142816.jpg,1832,3264,barcode,237,1301,851,1501
20190322_142825.jpg,1832,3264,list,117,896,1756,2434
20190322_142825.jpg,1832,3264,price,665,2044,1503,2348
20190322_142825.jpg,1832,3264,name,156,1001,1465,1420
20190322_142825.jpg,1832,3264,barcode,222,1444,884,1648
20190322_142830.jpg,1832,3264,list,32,910,1803,2486
20190322_142830.jpg,1832,3264,price,637,2120,1494,2434
20190322_142830.jpg,1832,3264,name,51,963,1427,1467
20190322_142830.jpg,1832,3264,barcode,127,1482,875,1734
20190322_142838.jpg,1832,3264,list,8,805,1698,2439
20190322_142838.jpg,1832,3264,name,65,972,1379,1353
20190322_142838.jpg,1832,3264,price,598,2001,1517,2367
20190322_142838.jpg,1832,3264,barcode,94,1396,837,1610
20190322_142848.jpg,1832,3264,list,3,1072,1751,2582
20190322_142848.jpg,1832,3264,price,817,2139,1494,2544
20190322_142848.jpg,1832,3264,name,8,1129,1584,1548
20190322_142848.jpg,1832,3264,barcode,37,1586,813,1896
20190322_142902.jpg,1832,3264,list,8,1101,1756,2648
20190322_142902.jpg,1832,3264,price,637,2229,1513,2553
20190322_142902.jpg,1832,3264,name,27,1163,1384,1653
20190322_142902.jpg,1832,3264,barcode,132,1663,856,1829
20190322_142906.jpg,1832,3264,list,32,1086,1556,2401
20190322_142906.jpg,1832,3264,price,741,2082,1308,2339
20190322_142906.jpg,1832,3264,name,65,1182,1441,1553
20190322_142906.jpg,1832,3264,barcode,137,1582,751,1758
20190322_142917.jpg,1832,3264,list,65,1191,1627,2415
20190322_142917.jpg,1832,3264,price,698,2148,1260,2358
20190322_142917.jpg,1832,3264,name,37,1296,1508,1553
20190322_142917.jpg,1832,3264,barcode,108,1629,756,1820
20190322_142919(1).jpg,1832,3264,list,22,1086,1589,2510
20190322_142919(1).jpg,1832,3264,price,603,2091,1275,2348
20190322_142919(1).jpg,1832,3264,barcode,84,1548,737,1767
20190322_142919(1).jpg,1832,3264,name,22,1158,1317,1534
20190322_142919.jpg,1832,3264,list,32,1024,1594,2501
20190322_142919.jpg,1832,3264,price,622,2096,1294,2353
20190322_142919.jpg,1832,3264,name,22,1148,1317,1563
20190322_142919.jpg,1832,3264,barcode,89,1553,722,1758
20190322_142924(1).jpg,1832,3264,list,241,1124,1794,2505
20190322_142924(1).jpg,1832,3264,price,879,2144,1498,2401
20190322_142924(1).jpg,1832,3264,barcode,360,1620,946,1820
20190322_142924(1).jpg,1832,3264,name,284,1234,1498,1529
20190322_142924.jpg,1832,3264,list,279,1182,1765,2477
20190322_142924.jpg,1832,3264,price,879,2163,1494,2429
20190322_142924.jpg,1832,3264,name,308,1248,1460,1539
20190322_142924.jpg,1832,3264,barcode,370,1620,965,1805
20190322_143010.jpg,1832,3264,list,284,1391,1584,2520
20190322_143010.jpg,1832,3264,price,922,2253,1356,2472
20190322_143010.jpg,1832,3264,name,313,1482,1341,1763
20190322_143010.jpg,1832,3264,barcode,356,1786,870,1953
20190322_143012.jpg,1832,3264,list,170,1458,1708,2763
20190322_143012.jpg,1832,3264,price,970,2420,1422,2682
20190322_143012.jpg,1832,3264,name,194,1524,1532,1867
20190322_143012.jpg,1832,3264,barcode,241,1905,856,2091
20190322_143015.jpg,1832,3264,list,13,1358,1832,2590
20190322_143015.jpg,1832,3264,price,1351,2206,1832,2458
20190322_143015.jpg,1832,3264,barcode,8,1929,594,2148
20190322_143015.jpg,1832,3264,name,1,1415,1808,1715
20190322_143020.jpg,1832,3264,list,17,1386,1832,2619
20190322_143020.jpg,1832,3264,price,998,2248,1527,2534
20190322_143020.jpg,1832,3264,name,1,1499,1317,1786
20190322_143020.jpg,1832,3264,barcode,1,1968,227,2186
20190322_143024.jpg,1832,3264,list,151,1082,1651,2386
20190322_143024.jpg,1832,3264,price,917,2077,1427,2310
20190322_143024.jpg,1832,3264,barcode,246,1548,879,1753
20190322_143024.jpg,1832,3264,name,203,1148,1427,1520
20190322_143027(1).jpg,1832,3264,list,51,1239,1627,2586
20190322_143027(1).jpg,1832,3264,price,875,2277,1432,2515
20190322_143027(1).jpg,1832,3264,barcode,160,1696,851,1948
20190322_143027(1).jpg,1832,3264,name,89,1320,1294,1720
20190322_143027.jpg,1832,3264,list,56,1205,1651,2572
20190322_143027.jpg,1832,3264,price,841,2272,1398,2520
20190322_143027.jpg,1832,3264,barcode,170,1729,841,1929
20190322_143027.jpg,1832,3264,name,127,1339,1294,1734
20190322_143048.jpg,1832,3264,list,213,1124,1556,2429
20190322_143048.jpg,1832,3264,price,865,2044,1332,2277
20190322_143048.jpg,1832,3264,barcode,270,1563,827,1720
20190322_143048.jpg,1832,3264,name,217,1258,1417,1567
20190322_143131.jpg,1832,3264,list,1,1156,1665,2439
20190322_143131.jpg,1832,3264,price,889,2134,1370,2353
20190322_143131.jpg,1832,3264,barcode,94,1644,822,1834
20190322_143131.jpg,1832,3264,name,1,1249,1522,1620
20190322_143137.jpg,1832,3264,list,1,1364,1637,2624
20190322_143137.jpg,1832,3264,price,927,2339,1375,2534
20190322_143137.jpg,1832,3264,barcode,127,1853,832,2044
20190322_143137.jpg,1832,3264,name,13,1491,1570,1791
20190322_143151.jpg,1832,3264,list,103,1134,1770,2372
20190322_143151.jpg,1832,3264,price,889,2086,1389,2291
20190322_143151.jpg,1832,3264,barcode,194,1582,822,1772
20190322_143151.jpg,1832,3264,name,113,1215,1441,1501
20190322_143158.jpg,1832,3264,list,3,1086,1608,2267
20190322_143158.jpg,1832,3264,price,765,2091,1379,2301
20190322_143158.jpg,1832,3264,barcode,165,1644,822,1829
20190322_143158.jpg,1832,3264,name,75,1229,1346,1629
20190322_143205(1).jpg,1832,3264,list,98,1158,1708,2386
20190322_143205(1).jpg,1832,3264,price,722,2148,1332,2329
20190322_143205(1).jpg,1832,3264,barcode,179,1653,808,1848
20190322_143205(1).jpg,1832,3264,name,113,1191,1356,1653
20190322_143205.jpg,1832,3264,list,65,1201,1689,2405
20190322_143205.jpg,1832,3264,price,713,2139,1308,2358
20190322_143205.jpg,1832,3264,barcode,213,1648,832,1877
20190322_143205.jpg,1832,3264,name,79,1248,1337,1653
20190322_143207(1).jpg,1832,3264,list,17,1377,1632,2491
20190322_143207(1).jpg,1832,3264,price,684,2248,1265,2439
20190322_143207(1).jpg,1832,3264,barcode,94,1810,746,1991
20190322_143207(1).jpg,1832,3264,name,46,1429,1156,1796
20190322_143210.jpg,1832,3264,list,146,1372,1660,2515
20190322_143210.jpg,1832,3264,price,960,2272,1456,2444
20190322_143210.jpg,1832,3264,barcode,289,1858,894,2039
20190322_143210.jpg,1832,3264,name,146,1529,1351,1882
20190322_143216.jpg,1832,3264,list,179,1420,1784,2586
20190322_143216.jpg,1832,3264,price,841,2382,1484,2586
20190322_143216.jpg,1832,3264,barcode,275,1872,937,2082
20190322_143216.jpg,1832,3264,name,184,1458,1546,1829
20190322_143230.jpg,1832,3264,list,89,1320,1541,2358
20190322_143230.jpg,1832,3264,price,765,2110,1313,2315
20190322_143230.jpg,1832,3264,barcode,227,1729,837,1886
20190322_143230.jpg,1832,3264,name,122,1396,1313,1705
20190322_143248.jpg,1832,3264,list,1,1363,1589,2544
20190322_143248.jpg,1832,3264,price,846,2234,1437,2477
20190322_143248.jpg,1832,3264,barcode,156,1820,817,1991
20190322_143248.jpg,1832,3264,name,8,1448,1246,1844
20190322_143252.jpg,1832,3264,list,1,1245,1651,2563
20190322_143252.jpg,1832,3264,price,889,2296,1375,2501
20190322_143252.jpg,1832,3264,barcode,113,1772,813,1986
20190322_143252.jpg,1832,3264,name,1,1396,1551,1796
20190322_143255.jpg,1832,3264,list,60,1334,1532,2482
20190322_143255.jpg,1832,3264,price,841,2229,1289,2434
20190322_143255.jpg,1832,3264,barcode,151,1772,779,1958
20190322_143255.jpg,1832,3264,name,98,1434,1475,1710
20190322_143258.jpg,1832,3264,list,22,1448,1560,2572
20190322_143258.jpg,1832,3264,price,846,2324,1265,2510
20190322_143258.jpg,1832,3264,barcode,98,1886,770,2077
20190322_143258.jpg,1832,3264,name,37,1563,1308,1863
20190322_143303(1).jpg,1832,3264,list,3,1391,1679,2553
20190322_143303(1).jpg,1832,3264,price,846,2305,1346,2505
20190322_143303(1).jpg,1832,3264,barcode,65,1820,789,2039
20190322_143303(1).jpg,1832,3264,name,1,1474,1594,1744
20190322_143303.jpg,1832,3264,list,1,1377,1656,2567
20190322_143303.jpg,1832,3264,price,860,2301,1327,2501
20190322_143303.jpg,1832,3264,barcode,84,1810,779,2015
20190322_143303.jpg,1832,3264,name,3,1420,1617,1753
20190322_143306.jpg,1832,3264,list,1,1253,1641,2591
20190322_143306.jpg,1832,3264,price,813,2263,1337,2458
20190322_143306.jpg,1832,3264,barcode,56,1667,741,1910
20190322_143306.jpg,1832,3264,name,1,1293,1422,1696
20190322_143313.jpg,1832,3264,list,13,1472,1513,2639
20190322_143313.jpg,1832,3264,price,732,2344,1313,2529
20190322_143313.jpg,1832,3264,barcode,165,1877,770,2077
20190322_143313.jpg,1832,3264,name,70,1563,1327,1844
20190322_143322.jpg,1832,3264,list,13,1534,1556,2667
20190322_143322.jpg,1832,3264,price,679,2405,1241,2567
20190322_143322.jpg,1832,3264,barcode,56,1948,737,2134
20190322_143322.jpg,1832,3264,name,13,1591,965,1934
20190322_143326.jpg,1832,3264,list,46,1239,1641,2482
20190322_143326.jpg,1832,3264,price,875,2291,1384,2415
20190322_143326.jpg,1832,3264,barcode,156,1734,832,1986
20190322_143326.jpg,1832,3264,name,113,1363,1256,1796
20190322_143339.jpg,1832,3264,list,3,1439,1517,2491
20190322_143339.jpg,1832,3264,price,727,2310,1251,2491
20190322_143339.jpg,1832,3264,barcode,103,1858,708,2029
20190322_143339.jpg,1832,3264,name,41,1477,1060,1853
20190322_143341.jpg,1832,3264,list,37,1405,1460,2529
20190322_143341.jpg,1832,3264,price,737,2329,1241,2477
20190322_143341.jpg,1832,3264,barcode,156,1853,732,2053
20190322_143341.jpg,1832,3264,name,79,1505,1056,1886
20190322_143346.jpg,1832,3264,list,60,1382,1684,2539
20190322_143346.jpg,1832,3264,price,884,2382,1403,2563
20190322_143346.jpg,1832,3264,barcode,165,1882,851,2101
20190322_143346.jpg,1832,3264,name,89,1501,1370,1796
20190322_143351.jpg,1832,3264,list,60,1515,1556,2696
20190322_143351.jpg,1832,3264,price,875,2472,1360,2620
20190322_143351.jpg,1832,3264,barcode,146,1934,856,2191
20190322_143351.jpg,1832,3264,name,103,1563,1289,1991
20190322_143356.jpg,1832,3264,list,22,858,1627,2415
20190322_143356.jpg,1832,3264,price,832,2039,1427,2424
20190322_143356.jpg,1832,3264,barcode,46,1353,794,1653
20190322_143356.jpg,1832,3264,name,17,905,1451,1344
20190322_143631.jpg,1832,3264,list,10,1,1808,2339
20190322_143631.jpg,1832,3264,price,275,1201,1746,2077
20190322_143637.jpg,1832,3264,list,1,476,1570,2177
20190322_143637.jpg,1832,3264,price,432,1305,1508,2072
20190322_143645.jpg,1832,3264,list,1,675,1703,2258
20190322_143645.jpg,1832,3264,price,322,1401,1579,2101
20190322_143645.jpg,1832,3264,name,1,825,684,1244
20190322_143649.jpg,1832,3264,list,1,1205,1665,2544
20190322_143649.jpg,1832,3264,price,1117,2034,1579,2286
20190322_143649.jpg,1832,3264,name,22,1644,1503,1953
20190322_143755.jpg,1832,3264,list,275,1339,1341,1958
20190322_143755.jpg,1832,3264,price,832,1820,1165,1967
20190322_143755.jpg,1832,3264,name,322,1377,1165,1553
20190322_143755.jpg,1832,3264,barcode,389,1591,813,1682
20190322_143800.jpg,1832,3264,list,160,1663,1494,2458
20190322_143800.jpg,1832,3264,price,832,2253,1308,2405
20190322_143800.jpg,1832,3264,barcode,265,1953,798,2086
20190322_143800.jpg,1832,3264,name,203,1672,1284,1939
20190322_143805.jpg,1832,3264,list,94,1591,1579,2386
20190322_143805.jpg,1832,3264,price,889,2215,1279,2401
20190322_143805.jpg,1832,3264,name,156,1682,1365,1891
20190322_143805.jpg,1832,3264,barcode,241,1929,803,2077
20190322_143808(1).jpg,1832,3264,list,203,1596,1560,2472
20190322_143808(1).jpg,1832,3264,price,908,2248,1389,2448
20190322_143808(1).jpg,1832,3264,barcode,327,1948,889,2115
20190322_143808(1).jpg,1832,3264,name,265,1686,1298,1944
20190322_143808.jpg,1832,3264,list,194,1624,1603,2453
20190322_143808.jpg,1832,3264,price,922,2263,1337,2424
20190322_143808.jpg,1832,3264,barcode,303,1939,884,2096
20190322_143808.jpg,1832,3264,name,260,1686,1308,1963
20190322_143850(1).jpg,1832,3264,list,1,1381,1594,2515
20190322_143850(1).jpg,1832,3264,price,717,2239,1322,2434
20190322_143850(1).jpg,1832,3264,name,8,1458,1298,1844
20190322_143850(1).jpg,1832,3264,barcode,146,1834,803,1996
20190322_143850.jpg,1832,3264,list,60,1444,1532,2482
20190322_143850.jpg,1832,3264,price,727,2234,1341,2444
20190322_143850.jpg,1832,3264,barcode,146,1820,784,2010
20190322_143850.jpg,1832,3264,name,79,1505,1275,1858
20190322_143852(1).jpg,1832,3264,list,60,1467,1575,2491
20190322_143852(1).jpg,1832,3264,price,746,2277,1308,2453
20190322_143852(1).jpg,1832,3264,barcode,160,1834,794,2005
20190322_143852(1).jpg,1832,3264,name,41,1534,1522,1767
20190322_143852.jpg,1832,3264,list,37,1439,1708,2515
20190322_143852.jpg,1832,3264,price,756,2248,1303,2439
20190322_143852.jpg,1832,3264,barcode,132,1829,813,1982
20190322_143852.jpg,1832,3264,name,75,1529,1532,1786
20190322_143857.jpg,1832,3264,list,108,1386,1508,2353
20190322_143857.jpg,1832,3264,price,856,2144,1298,2329
20190322_143857.jpg,1832,3264,barcode,217,1758,808,1934
20190322_143857.jpg,1832,3264,name,141,1472,1279,1782
20190322_143905.jpg,1832,3264,list,1,622,1251,1653
20190322_143905.jpg,1832,3264,price,608,1415,989,1620
20190322_143905.jpg,1832,3264,barcode,1,1046,517,1186
20190322_143905.jpg,1832,3264,name,1,715,1117,991
20190322_143908(1).jpg,1832,3264,list,94,1201,1584,2244
20190322_143908(1).jpg,1832,3264,price,875,2010,1317,2144
20190322_143908(1).jpg,1832,3264,barcode,179,1601,827,1753
20190322_143908(1).jpg,1832,3264,name,132,1291,1322,1572
20190322_143912.jpg,1832,3264,list,13,982,1465,2029
20190322_143912.jpg,1832,3264,price,713,1763,1294,1986
20190322_143912.jpg,1832,3264,name,70,1077,1227,1363
20190322_143912.jpg,1832,3264,barcode,198,1396,803,1582
20190322_143958.jpg,1832,3264,list,27,1172,1732,2386
20190322_143958.jpg,1832,3264,price,746,2015,1375,2277
20190322_143958.jpg,1832,3264,barcode,160,1615,841,1810
20190322_143958.jpg,1832,3264,name,75,1267,1370,1558
20190322_144000.jpg,1832,3264,list,79,1448,1627,2544
20190322_144000.jpg,1832,3264,price,784,2272,1341,2496
20190322_144000.jpg,1832,3264,barcode,232,1839,865,2058
20190322_144000.jpg,1832,3264,name,165,1505,1389,1801
20190322_144003.jpg,1832,3264,list,13,1253,1737,2586
20190322_144003.jpg,1832,3264,price,727,2258,1408,2505
20190322_144003.jpg,1832,3264,barcode,146,1791,822,1977
20190322_144003.jpg,1832,3264,name,41,1391,1432,1724
20190322_144008.jpg,1832,3264,list,46,1339,1508,2515
20190322_144008.jpg,1832,3264,price,675,2215,1208,2415
20190322_144008.jpg,1832,3264,barcode,75,1705,713,1939
20190322_144008.jpg,1832,3264,name,22,1372,1375,1758
20190322_144011.jpg,1832,3264,list,146,1258,1570,2410
20190322_144011.jpg,1832,3264,price,741,2148,1246,2334
20190322_144011.jpg,1832,3264,name,141,1348,1408,1710
20190322_144011.jpg,1832,3264,barcode,184,1644,803,1882
20190322_144020.jpg,1832,3264,list,1,1295,1513,2367
20190322_144020.jpg,1832,3264,price,641,2120,1270,2329
20190322_144020.jpg,1832,3264,barcode,32,1644,727,1863
20190322_144020.jpg,1832,3264,name,1,1312,1289,1663
20190322_144022.jpg,1832,3264,list,103,1310,1513,2486
20190322_144022.jpg,1832,3264,price,670,2205,1241,2391
20190322_144022.jpg,1832,3264,barcode,198,1663,775,1934
20190322_144022.jpg,1832,3264,name,146,1386,1241,1753
20190322_144026(1).jpg,1832,3264,list,13,1367,1517,2439
20190322_144026(1).jpg,1832,3264,price,622,2210,1194,2401
20190322_144026(1).jpg,1832,3264,barcode,70,1753,689,1963
20190322_144026(1).jpg,1832,3264,name,1,1445,1232,1724
20190322_144028.jpg,1832,3264,list,1,1390,1384,2405
20190322_144028.jpg,1832,3264,price,641,2172,1165,2334
20190322_144028.jpg,1832,3264,barcode,160,1710,694,1924
20190322_144028.jpg,1832,3264,name,84,1415,1122,1791
20190322_144035.jpg,1832,3264,list,13,1244,1646,2548
20190322_144035.jpg,1832,3264,price,722,2258,1417,2477
20190322_144035.jpg,1832,3264,barcode,127,1710,856,1963
20190322_144035.jpg,1832,3264,name,22,1324,1398,1801
20190322_144103(1).jpg,1832,3264,list,175,1353,1698,2410
20190322_144103(1).jpg,1832,3264,price,665,2144,1365,2339
20190322_144103(1).jpg,1832,3264,barcode,241,1753,856,1886
20190322_144103(1).jpg,1832,3264,name,179,1429,1437,1739
20190322_144103.jpg,1832,3264,list,203,1358,1694,2429
20190322_144103.jpg,1832,3264,price,694,2144,1360,2324
20190322_144103.jpg,1832,3264,barcode,284,1734,884,1924
20190322_144103.jpg,1832,3264,name,213,1424,1437,1734
20190322_144107.jpg,1832,3264,list,79,1477,1646,2615
20190322_144107.jpg,1832,3264,price,632,2334,1337,2544
20190322_144107.jpg,1832,3264,barcode,156,1853,822,2077
20190322_144107.jpg,1832,3264,name,94,1520,1260,1872
20190322_144113.jpg,1832,3264,list,1,1590,1589,2720
20190322_144113.jpg,1832,3264,price,570,2505,1370,2705
20190322_144113.jpg,1832,3264,barcode,117,2044,760,2215
20190322_144113.jpg,1832,3264,name,27,1658,1384,2001
20190322_144118.jpg,1832,3264,list,17,1605,1522,2667
20190322_144118.jpg,1832,3264,price,565,2424,1322,2605
20190322_144118.jpg,1832,3264,barcode,156,1991,784,2172
20190322_144118.jpg,1832,3264,name,65,1658,1303,1986
20190322_144120.jpg,1832,3264,list,79,1320,1489,2505
20190322_144120.jpg,1832,3264,price,570,2220,1270,2377
20190322_144120.jpg,1832,3264,barcode,222,1701,770,1901
20190322_144120.jpg,1832,3264,name,127,1391,1256,1691
20190322_144123.jpg,1832,3264,list,89,1463,1679,2648
20190322_144123.jpg,1832,3264,price,646,2363,1351,2553
20190322_144123.jpg,1832,3264,barcode,175,1891,794,2072
20190322_144123.jpg,1832,3264,name,98,1548,1365,1905
20190322_144138.jpg,1832,3264,list,22,1153,1537,2153
20190322_144138.jpg,1832,3264,price,560,1963,1275,2172
20190322_144138.jpg,1832,3264,barcode,79,1529,756,1691
20190322_144138.jpg,1832,3264,name,32,1201,1165,1524
20190322_144141.jpg,1832,3264,list,41,1453,1703,2505
20190322_144141.jpg,1832,3264,price,546,2277,1332,2482
20190322_144141.jpg,1832,3264,barcode,165,1848,808,2024
20190322_144141.jpg,1832,3264,name,70,1477,1298,1853
20190322_144152.jpg,1832,3264,list,17,1386,1665,2544
20190322_144152.jpg,1832,3264,price,589,2301,1394,2524
20190322_144152.jpg,1832,3264,barcode,122,1834,808,2020
20190322_144152.jpg,1832,3264,name,1,1431,1408,1729
20190322_144155.jpg,1832,3264,list,1,1469,1527,2610
20190322_144155.jpg,1832,3264,price,560,2353,1337,2577
20190322_144155.jpg,1832,3264,barcode,94,1863,765,2063
20190322_144155.jpg,1832,3264,name,22,1501,1398,1820
20190322_144159.jpg,1832,3264,list,1,1207,1641,2444
20190322_144159.jpg,1832,3264,price,637,2186,1379,2382
20190322_144159.jpg,1832,3264,barcode,132,1682,846,1872
20190322_144159.jpg,1832,3264,name,51,1320,1308,1686
20190322_144202.jpg,1832,3264,list,1,1250,1665,2563
20190322_144202.jpg,1832,3264,price,579,2258,1437,2467
20190322_144202.jpg,1832,3264,barcode,113,1710,832,1924
20190322_144202.jpg,1832,3264,name,17,1248,1498,1710
20190322_144207.jpg,1832,3264,list,1,1090,1575,2391
20190322_144207.jpg,1832,3264,price,494,2096,1341,2277
20190322_144207.jpg,1832,3264,barcode,60,1544,746,1801
20190322_144207.jpg,1832,3264,name,1,1164,1279,1515
20190322_144211.jpg,1832,3264,list,1,1080,1684,2405
20190322_144211.jpg,1832,3264,price,646,2148,1432,2305
20190322_144211.jpg,1832,3264,barcode,165,1591,798,1786
20190322_144211.jpg,1832,3264,name,3,1177,1389,1615
20190322_144215.jpg,1832,3264,list,27,1234,1603,2448
20190322_144215.jpg,1832,3264,price,637,2163,1351,2363
20190322_144215.jpg,1832,3264,barcode,165,1696,817,1867
20190322_144215.jpg,1832,3264,name,89,1344,1341,1686
20190322_144217.jpg,1832,3264,list,137,1282,1565,2372
20190322_144217.jpg,1832,3264,price,651,2110,1351,2301
20190322_144217.jpg,1832,3264,barcode,237,1677,808,1834
20190322_144217.jpg,1832,3264,name,151,1344,1294,1591
20190322_144221(1).jpg,1832,3264,list,1,1368,1560,2520
20190322_144221(1).jpg,1832,3264,price,560,2301,1360,2496
20190322_144221(1).jpg,1832,3264,barcode,41,1786,746,1986
